====================================================================================================
L2G RESULTS (CHAMFER ASYMMETRIC) - TOP 700
Parameters: k=700, M=1600, w=0.19, p=0.01
====================================================================================================

Query: query_0000
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
242    db_003264                           -0.59567732
243    db_000972                           -0.59645820
244    db_005838                           -0.59668940
245    db_000441                           -0.59686251
246    db_005570                           -0.59707291
247    db_000438                           -0.59813593
248    db_005572                           -0.59813952
249    db_002007                           -0.59824157
250    db_004101                           -0.59827751
251    db_003966                           -0.59830140
252    db_003715                           -0.59835421
253    db_000963                           -0.59874874
254    db_000427                           -0.59889980
255    db_000588                           -0.59901518
256    db_004379                           -0.59907760
257    db_002792                           -0.59909728
258    db_004474                           -0.59912222
259    db_001696                           -0.59923244
260    db_005207                           -0.59933971
261    db_004481                           -0.59937411
262    db_006181                           -0.59937650
263    db_006263                           -0.59938465
264    db_001875                           -0.59956667
265    db_005920                           -0.59968309
266    db_003612                           -0.59969654
267    db_000354                           -0.60003111
268    db_001006                           -0.60016614
269    db_003859                           -0.60018316
270    db_004210                           -0.60068879
271    db_005428                           -0.60081759
272    db_004140                           -0.60096014
273    db_000462                           -0.60104831
274    db_001928                           -0.60121609
275    db_006016                           -0.60129576
276    db_001504                           -0.60139000
277    db_001017                           -0.60147940
278    db_001791                           -0.60165834
279    db_006229                           -0.60168895
280    db_000359                           -0.60170677
281    db_003893                           -0.60181724
282    db_003320                           -0.60194519
283    db_005310                           -0.60197221
284    db_002602                           -0.60213119
285    db_004991                           -0.60293910
286    db_001596                           -0.60307835
287    db_004805                           -0.60308069
288    db_000084                           -0.60324394
289    db_004032                           -0.60332948
290    db_005626                           -0.60341198
291    db_000977                           -0.60348752
292    db_002851                           -0.60379669
293    db_005305                           -0.60384659
294    db_005532                           -0.60394164
295    db_004021                           -0.60420812
296    db_003247                           -0.60440231
297    db_004549                           -0.60441122
298    db_004548                           -0.60441122
299    db_000303                           -0.60451110
300    db_000923                           -0.60461275
301    db_001608                           -0.60465094
302    db_006046                           -0.60475856
303    db_004075                           -0.60496978
304    db_005423                           -0.60506889
305    db_003524                           -0.60514477
306    db_002967                           -0.60527887
307    db_005275                           -0.60562485
308    db_004821                           -0.60567990
309    db_004545                           -0.60580581
310    db_004077                           -0.60594277
311    db_001934                           -0.60600510
312    db_004394                           -0.60603340
313    db_004130                           -0.60609611
314    db_005951                           -0.60611294
315    db_003333                           -0.60647874
316    db_004370                           -0.60650865
317    db_004617                           -0.60657638
318    db_000634                           -0.60670885
319    db_001979                           -0.60676883
320    db_002762                           -0.60682375
321    db_001590                           -0.60685489
322    db_003829                           -0.60687942
323    db_000816                           -0.60696819
324    db_001508                           -0.60711011
325    db_002056                           -0.60721380
326    db_006319                           -0.60722291
327    db_005367                           -0.60722828
328    db_001860                           -0.60731103
329    db_005766                           -0.60739271
330    db_000656                           -0.60745295
331    db_005241                           -0.60748322
332    db_001034                           -0.60748821
333    db_002148                           -0.60755112
334    db_005251                           -0.60756956
335    db_001157                           -0.60760984
336    db_001474                           -0.60788588
337    db_005054                           -0.60800568
338    db_000729                           -0.60804042
339    db_000174                           -0.60804742
340    db_001996                           -0.60807523
341    db_002448                           -0.60821151
342    db_005552                           -0.60834301
343    db_004803                           -0.60842662
344    db_000327                           -0.60854031
345    db_001297                           -0.60862963
346    db_004148                           -0.60863400
347    db_001527                           -0.60875091
348    db_005169                           -0.60881479
349    db_000517                           -0.60889948
350    db_003448                           -0.60930704
351    db_002383                           -0.60930807
352    db_000139                           -0.60946074
353    db_004929                           -0.60959668
354    db_001207                           -0.60964786
355    db_002893                           -0.60967715
356    db_000161                           -0.60979369
357    db_004193                           -0.60989799
358    db_003778                           -0.61024151
359    db_005801                           -0.61042988
360    db_003403                           -0.61059103
361    db_006140                           -0.61059229
362    db_001653                           -0.61064444
363    db_006055                           -0.61076595
364    db_001021                           -0.61085893
365    db_000320                           -0.61087504
366    db_003421                           -0.61104275
367    db_000576                           -0.61109842
368    db_005083                           -0.61114551
369    db_004480                           -0.61119692
370    db_003373                           -0.61125849
371    db_003059                           -0.61127938
372    db_002615                           -0.61128033
373    db_002507                           -0.61147479
374    db_004942                           -0.61158310
375    db_002984                           -0.61161491
376    db_002434                           -0.61172398
377    db_003949                           -0.61173070
378    db_001845                           -0.61190478
379    db_005763                           -0.61199251
380    db_000024                           -0.61201034
381    db_003735                           -0.61203852
382    db_001938                           -0.61205910
383    db_004845                           -0.61215163
384    db_003851                           -0.61215472
385    db_001247                           -0.61220341
386    db_004344                           -0.61222400
387    db_000724                           -0.61225972
388    db_000934                           -0.61239428
389    db_001400                           -0.61241565
390    db_005383                           -0.61243611
391    db_004255                           -0.61254146
392    db_004011                           -0.61259890
393    db_000653                           -0.61278226
394    db_003776                           -0.61304924
395    db_001442                           -0.61309924
396    db_001585                           -0.61315957
397    db_001308                           -0.61316743
398    db_001255                           -0.61335301
399    db_003936                           -0.61339902
400    db_005181                           -0.61341042
401    db_002052                           -0.61356055
402    db_000536                           -0.61360477
403    db_004137                           -0.61381856
404    db_002061                           -0.61386393
405    db_000868                           -0.61390229
406    db_000049                           -0.61393455
407    db_001771                           -0.61401980
408    db_004173                           -0.61406119
409    db_005711                           -0.61414580
410    db_004328                           -0.61416960
411    db_005285                           -0.61417987
412    db_005301                           -0.61421812
413    db_005483                           -0.61425270
414    db_003900                           -0.61427360
415    db_002371                           -0.61456834
416    db_001884                           -0.61461718
417    db_001982                           -0.61471326
418    db_001079                           -0.61479203
419    db_004307                           -0.61498394
420    db_002335                           -0.61500858
421    db_004655                           -0.61502979
422    db_000695                           -0.61505490
423    db_001384                           -0.61522832
424    db_004917                           -0.61529016
425    db_000909                           -0.61532278
426    db_005278                           -0.61535293
427    db_004502                           -0.61537342
428    db_003180                           -0.61538725
429    db_006003                           -0.61538749
430    db_004871                           -0.61542809
431    db_002303                           -0.61544222
432    db_002203                           -0.61545991
433    db_001902                           -0.61547040
434    db_004522                           -0.61565275
435    db_002512                           -0.61566322
436    db_004219                           -0.61568728
437    db_000541                           -0.61577679
438    db_005290                           -0.61578372
439    db_005629                           -0.61580362
440    db_004679                           -0.61583194
441    db_003840                           -0.61596027
442    db_000721                           -0.61612227
443    db_005458                           -0.61612433
444    db_001385                           -0.61624648
445    db_001435                           -0.61627490
446    db_005779                           -0.61646630
447    db_001806                           -0.61647785
448    db_002930                           -0.61650951
449    db_003669                           -0.61657305
450    db_003322                           -0.61663842
451    db_005613                           -0.61663872
452    db_003479                           -0.61673868
453    db_005623                           -0.61676193
454    db_005978                           -0.61682959
455    db_000091                           -0.61683524
456    db_003079                           -0.61689333
457    db_005606                           -0.61689423
458    db_000384                           -0.61691547
459    db_001559                           -0.61693670
460    db_006226                           -0.61704877
461    db_000738                           -0.61707197
462    db_005789                           -0.61707767
463    db_004511                           -0.61716210
464    db_004836                           -0.61719268
465    db_003463                           -0.61720463
466    db_003975                           -0.61724021
467    db_005643                           -0.61726627
468    db_004529                           -0.61726807
469    db_004198                           -0.61729080
470    db_005185                           -0.61730732
471    db_002940                           -0.61739360
472    db_001793                           -0.61747020
473    db_003914                           -0.61748638
474    db_000004                           -0.61750211
475    db_003976                           -0.61757826
476    db_000668                           -0.61759026
477    db_004025                           -0.61760944
478    db_002357                           -0.61761155
479    db_001479                           -0.61761390
480    db_000436                           -0.61763022
481    db_005800                           -0.61777408
482    db_000512                           -0.61778504
483    db_004852                           -0.61781190
484    db_003754                           -0.61783853
485    db_001624                           -0.61785830
486    db_004630                           -0.61786039
487    db_004701                           -0.61788637
488    db_006240                           -0.61788907
489    db_005044                           -0.61797365
490    db_005299                           -0.61798014
491    db_002750                           -0.61799159
492    db_004810                           -0.61799985
493    db_002278                           -0.61803299
494    db_003699                           -0.61803416
495    db_005914                           -0.61807569
496    db_002584                           -0.61808494
497    db_002502                           -0.61809149
498    db_000118                           -0.61809703
499    db_001171                           -0.61811531
500    db_005335                           -0.61814284
501    db_005510                           -0.61818919
502    db_002537                           -0.61820667
503    db_000902                           -0.61822065
504    db_005420                           -0.61829734
505    db_000516                           -0.61830010
506    db_000994                           -0.61832632
507    db_000805                           -0.61845229
508    db_002179                           -0.61852678
509    db_001184                           -0.61872941
510    db_001525                           -0.61873985
511    db_005461                           -0.61878547
512    db_001437                           -0.61882393
513    db_003420                           -0.61883645
514    db_002820                           -0.61885656
515    db_004668                           -0.61904024
516    db_000339                           -0.61905505
517    db_005836                           -0.61910295
518    db_002285                           -0.61914054
519    db_004073                           -0.61915603
520    db_002697                           -0.61916627
521    db_002377                           -0.61916699
522    db_000411                           -0.61919498
523    db_002981                           -0.61920079
524    db_001916                           -0.61924410
525    db_000057                           -0.61934065
526    db_002636                           -0.61939007
527    db_000379                           -0.61939091
528    db_005238                           -0.61939157
529    db_003828                           -0.61949094
530    db_005121                           -0.61951763
531    db_001668                           -0.61954944
532    db_003770                           -0.61956574
533    db_004346                           -0.61958315
534    db_005365                           -0.61966319
535    db_005909                           -0.61976349
536    db_002787                           -0.61977276
537    db_002589                           -0.61980423
538    db_000398                           -0.61988190
539    db_003474                           -0.61991616
540    db_005476                           -0.61993748
541    db_002396                           -0.61994158
542    db_003954                           -0.61996710
543    db_005780                           -0.61997227
544    db_003436                           -0.61998697
545    db_004062                           -0.62001105
546    db_000819                           -0.62003352
547    db_002460                           -0.62010517
548    db_005592                           -0.62017046
549    db_001623                           -0.62023162
550    db_006298                           -0.62030588
551    db_003007                           -0.62032250
552    db_004493                           -0.62032708
553    db_003460                           -0.62034724
554    db_000460                           -0.62035117
555    db_004120                           -0.62038928
556    db_003499                           -0.62040563
557    db_004279                           -0.62041931
558    db_002895                           -0.62043851
559    db_005981                           -0.62045167
560    db_004273                           -0.62046385
561    db_004973                           -0.62049203
562    db_003719                           -0.62053040
563    db_003755                           -0.62053635
564    db_003405                           -0.62055668
565    db_001937                           -0.62057487
566    db_003179                           -0.62059593
567    db_002008                           -0.62063167
568    db_000809                           -0.62064608
569    db_005014                           -0.62065794
570    db_003382                           -0.62065953
571    db_001329                           -0.62066455
572    db_003387                           -0.62072826
573    db_001421                           -0.62075438
574    db_001961                           -0.62075746
575    db_002645                           -0.62078422
576    db_000342                           -0.62079935
577    db_002732                           -0.62080156
578    db_000967                           -0.62088455
579    db_000645                           -0.62090007
580    db_002812                           -0.62093968
581    db_000558                           -0.62094678
582    db_004171                           -0.62097926
583    db_006083                           -0.62099471
584    db_004325                           -0.62101193
585    db_005022                           -0.62105626
586    db_001455                           -0.62106721
587    db_004280                           -0.62107233
588    db_003242                           -0.62112599
589    db_004750                           -0.62112758
590    db_001103                           -0.62113072
591    db_002142                           -0.62117398
592    db_004730                           -0.62117583
593    db_000921                           -0.62119076
594    db_004791                           -0.62120864
595    db_006262                           -0.62121248
596    db_000324                           -0.62122847
597    db_001254                           -0.62124745
598    db_003647                           -0.62126962
599    db_005760                           -0.62128062
600    db_002005                           -0.62133391
601    db_002594                           -0.62141688
602    db_003794                           -0.62150386
603    db_002272                           -0.62150995
604    db_002254                           -0.62153810
605    db_003049                           -0.62154107
606    db_001533                           -0.62157877
607    db_002229                           -0.62159538
608    db_003926                           -0.62159758
609    db_005672                           -0.62166191
610    db_002886                           -0.62166774
611    db_003838                           -0.62167276
612    db_003225                           -0.62172717
613    db_005343                           -0.62175332
614    db_001027                           -0.62175478
615    db_000157                           -0.62177227
616    db_004911                           -0.62180406
617    db_006151                           -0.62180487
618    db_005816                           -0.62183730
619    db_003878                           -0.62186170
620    db_005901                           -0.62187258
621    db_001155                           -0.62188446
622    db_000783                           -0.62188450
623    db_000589                           -0.62188961
624    db_003138                           -0.62189510
625    db_005258                           -0.62191223
626    db_000640                           -0.62191858
627    db_003134                           -0.62193864
628    db_001320                           -0.62195788
629    db_000498                           -0.62196034
630    db_002223                           -0.62198722
631    db_002686                           -0.62203137
632    db_000232                           -0.62203423
633    db_003042                           -0.62206973
634    db_005554                           -0.62207713
635    db_003123                           -0.62208687
636    db_000014                           -0.62208863
637    db_001626                           -0.62210416
638    db_003839                           -0.62211007
639    db_005515                           -0.62214875
640    db_005682                           -0.62216980
641    db_004046                           -0.62217773
642    db_000358                           -0.62218364
643    db_003898                           -0.62220087
644    db_006287                           -0.62220588
645    db_005146                           -0.62221824
646    db_001656                           -0.62223037
647    db_001420                           -0.62227109
648    db_001879                           -0.62227455
649    db_005243                           -0.62227842
650    db_000612                           -0.62228667
651    db_004660                           -0.62230239
652    db_004332                           -0.62230505
653    db_005971                           -0.62231944
654    db_005197                           -0.62234277
655    db_001139                           -0.62236574
656    db_004225                           -0.62236705
657    db_004030                           -0.62239219
658    db_000608                           -0.62239881
659    db_005233                           -0.62241102
660    db_002982                           -0.62241430
661    db_000944                           -0.62242061
662    db_006086                           -0.62243343
663    db_003931                           -0.62243351
664    db_004829                           -0.62243574
665    db_001359                           -0.62244098
666    db_004866                           -0.62245024
667    db_005750                           -0.62249752
668    db_004337                           -0.62251645
669    db_005323                           -0.62252746
670    db_002009                           -0.62254309
671    db_002942                           -0.62256029
672    db_005411                           -0.62259392
673    db_004384                           -0.62262530
674    db_002643                           -0.62265821
675    db_004970                           -0.62267032
676    db_005833                           -0.62267576
677    db_003578                           -0.62269580
678    db_006113                           -0.62270654
679    db_004564                           -0.62273496
680    db_002915                           -0.62274217
681    db_003458                           -0.62274414
682    db_000074                           -0.62275412
683    db_003881                           -0.62276118
684    db_003550                           -0.62277604
685    db_003514                           -0.62281610
686    db_003932                           -0.62282715
687    db_002172                           -0.62283442
688    db_003191                           -0.62285350
689    db_000800                           -0.62288445
690    db_003896                           -0.62291595
691    db_002301                           -0.62292487
692    db_006057                           -0.62292504
693    db_004541                           -0.62293355
694    db_000700                           -0.62295065
695    db_004348                           -0.62295969
696    db_005624                           -0.62299544
697    db_004872                           -0.62300371
698    db_003762                           -0.62303115
699    db_003008                           -0.62313038
700    db_004446                           -0.62313182

Query: query_0059
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
--------------------------------------------------------------------------------
1      db_003930                           0.99595914
2      db_000451                           0.99573862
3      db_004669                           0.99523341
4      db_003799                           0.99496804
5      db_001684                           0.99458142
6      db_000170                           0.99453510
7      db_002985                           0.99436581
8      db_004882                           0.99391360
9      db_000146                           0.99388411
10     db_004530                           0.99382597
11     db_005678                           0.99374794
12     db_001576                           0.99358149
13     db_004832                           0.99353830
14     db_004421                           0.99322161
15     db_003236                           0.99305644
16     db_004556                           0.99304348
17     db_003128                           0.99297439
18     db_002689                           0.99216736
19     db_001128                           0.99209881
20     db_001136                           0.99141487
21     db_000325                           0.99132714
22     db_002644                           0.99089970
23     db_005096                           0.99070466
24     db_005947                           0.99015519
25     db_005799                           0.99002448
26     db_002483                           0.98961386
27     db_001097                           0.98951518
28     db_006173                           0.98910738
29     db_002605                           0.98827127
30     db_004316                           0.98783830
31     db_000068                           0.98777839
32     db_000069                           0.98777564
33     db_002978                           0.98764594
34     db_004088                           0.98709057
35     db_004607                           0.98641173
36     db_003182                           0.98628662
37     db_002193                           0.98552410
38     db_001229                           0.98544624
39     db_002856                           0.98440076
40     db_000845                           0.98427989
41     db_002632                           0.98257979
42     db_003432                           0.98134242
43     db_005955                           0.98087575
44     db_001084                           0.98077182
45     db_005982                           0.98071818
46     db_001240                           0.97950680
47     db_004737                           0.97892587
48     db_003737                           0.97876873
49     db_002746                           0.97678906
50     db_002642                           0.97566950
51     db_005964                           0.97379670
52     db_005409                           0.97357843
53     db_000756                           0.97275751
54     db_002628                           0.97226113
55     db_002567                           0.97182205
56     db_002980                           0.97008224
57     db_000951                           0.96882639
58     db_003649                           0.96685884
59     db_004265                           0.96578653
60     db_000615                           0.96236905
61     db_002815                           0.96212518
62     db_006031                           0.96040937
63     db_004670                           0.96034600
64     db_004586                           0.96023480
65     db_001739                           0.95892039
66     db_005307                           0.95804190
67     db_000669                           0.95705687
68     db_000514                           0.95702778
69     db_005655                           0.95552227
70     db_002213                           0.95549670
71     db_000672                           0.95542229
72     db_005089                           0.95506296
73     db_001045                           0.95401821
74     db_006200                           0.95216134
75     db_002954                           0.95131211
76     db_004732                           0.94352366
77     db_003396                           0.94108838
78     db_002747                           0.93782952
79     db_001550                           0.93527007
80     db_001836                           0.93426793
81     db_002528                           0.93164404
82     db_001078                           0.93066199
83     db_004634                           0.92285240
84     db_002307                           0.92241072
85     db_000086                           0.92062453
86     db_000999                           0.91671336
87     db_005590                           0.91428739
88     db_000890                           0.91293930
89     db_004330                           0.90996840
90     db_003195                           0.90641287
91     db_000852                           0.90465513
92     db_004072                           0.89869335
93     db_002289                           0.88995929
94     db_001055                           0.88963378
95     db_003299                           0.88306058
96     db_002382                           0.88236343
97     db_005585                           0.88164508
98     db_005586                           0.88096818
99     db_004268                           0.88070099
100    db_005842                           0.87794688
101    db_004815                           0.84534088
102    db_001383                           0.84521488
103    db_005433                           0.84410878
104    db_003989                           0.83949196
105    db_002506                           0.83715065
106    db_001403                           0.83592216
107    db_001840                           0.82747487
108    db_003730                           0.81386820
109    db_004444                           0.81070358
110    db_003969                           0.80511630
111    db_004102                           0.80369900
112    db_005273                           0.79524183
113    db_005474                           0.79407339
114    db_001047                           0.75822482
115    db_003244                           0.74284452
116    db_001472                           0.74131035
117    db_003174                           0.72873678
118    db_000526                           0.71464570
119    db_004935                           0.71459561
120    db_004070                           0.69615904
121    db_005894                           0.69150067
122    db_003758                           0.67458667
123    db_002811                           0.66655197
124    db_003753                           0.63995848
125    db_000370                           0.63855493
126    db_006088                           0.63378263
127    db_004682                           0.62148118
128    db_004490                           0.61480983
129    db_004141                           0.60429812
130    db_004016                           0.59712367
131    db_005026                           0.57115003
132    db_004959                           0.57097122
133    db_002609                           0.56665247
134    db_002916                           0.51602163
135    db_006043                           0.45812786
136    db_001558                           0.44789127
137    db_006035                           0.43803943
138    db_005153                           0.42591582
139    db_006310                           0.41338808
140    db_000980                           0.39641768
141    db_001640                           0.37135593
142    db_005123                           0.34590397
143    db_005850                           0.32267299
144    db_005855                           0.30832314
145    db_005611                           0.27556386
146    db_000829                           0.27050440
147    db_000510                           0.24967644
148    db_000047                           0.22375141
149    db_005917                           0.18262728
150    db_002828                           0.17431088
151    db_005987                           0.17222889
152    db_004092                           0.16627039
153    db_004197                           0.16118492
154    db_002358                           0.14711233
155    db_002745                           0.02420697
156    db_004138                           -0.01247271
157    db_000962                           -0.01351821
158    db_002074                           -0.03066369
159    db_006034                           -0.03756383
160    db_005302                           -0.09532491
161    db_000316                           -0.09882622
162    db_004431                           -0.10771467
163    db_005308                           -0.13828579
164    db_001765                           -0.18427405
165    db_003173                           -0.19175972
166    db_004919                           -0.20550810
167    db_005601                           -0.20884691
168    db_003412                           -0.21569458
169    db_002304                           -0.22097038
170    db_006150                           -0.23072080
171    db_006130                           -0.24811569
172    db_000801                           -0.26954497
173    db_006192                           -0.27478256
174    db_005038                           -0.27917066
175    db_000299                           -0.31271931
176    db_005576                           -0.36757968
177    db_006209                           -0.37039043
178    db_002488                           -0.37103889
179    db_004499                           -0.37527615
180    db_000126                           -0.38121575
181    db_005707                           -0.38967192
182    db_003761                           -0.39245274
183    db_002263                           -0.40889793
184    db_002690                           -0.41339847
185    db_002779                           -0.41773640
186    db_004609                           -0.42261903
187    db_004297                           -0.42355609
188    db_002997                           -0.42362177
189    db_006099                           -0.42668445
190    db_002269                           -0.43119929
191    db_004842                           -0.43920111
192    db_002045                           -0.44078141
193    db_002990                           -0.44799144
194    db_003273                           -0.45323286
195    db_001856                           -0.45380650
196    db_005862                           -0.46005835
197    db_004241                           -0.46050500
198    db_000885                           -0.46205009
199    db_004063                           -0.47536945
200    db_004064                           -0.47536948
201    db_003656                           -0.48005230
202    db_005946                           -0.48826391
203    db_006097                           -0.48863147
204    db_003780                           -0.49174734
205    db_004151                           -0.49764617
206    db_004848                           -0.49957078
207    db_001621                           -0.52232552
208    db_002160                           -0.52299115
209    db_002574                           -0.52338817
210    db_000093                           -0.53475798
211    db_003991                           -0.53496021
212    db_003306                           -0.53612038
213    db_004313                           -0.53711844
214    db_006061                           -0.54170057
215    db_005261                           -0.54323013
216    db_003537                           -0.54450615
217    db_001612                           -0.54480209
218    db_001890                           -0.54600574
219    db_001412                           -0.55074556
220    db_004692                           -0.55149119
221    db_005344                           -0.55725912
222    db_004995                           -0.55772489
223    db_005989                           -0.55923114
224    db_001519                           -0.56010091
225    db_000420                           -0.56039848
226    db_001452                           -0.56257253
227    db_002464                           -0.56378739
228    db_001953                           -0.56381290
229    db_002885                           -0.56428249
230    db_002147                           -0.57012368
231    db_005555                           -0.57045657
232    db_003027                           -0.57129987
233    db_001992                           -0.57183011
234    db_006158                           -0.57384285
235    db_003464                           -0.57424994
236    db_001123                           -0.57476548
237    db_002153                           -0.57488744
238    db_002415                           -0.57654032
239    db_004944                           -0.57780877
240    db_004943                           -0.57780877
241    db_005562                           -0.58068553
242    db_000725                           -0.58078516
243    db_001797                           -0.58121234
244    db_000162                           -0.58171406
245    db_004665                           -0.58195132
246    db_004777                           -0.58281332
247    db_001015                           -0.58355219
248    db_001717                           -0.58457198
249    db_002333                           -0.58680485
250    db_000582                           -0.58768935
251    db_001274                           -0.58773671
252    db_002120                           -0.58855313
253    db_005649                           -0.58988853
254    db_004322                           -0.59141057
255    db_003031                           -0.59163209
256    db_004795                           -0.59169457
257    db_001768                           -0.59203850
258    db_004947                           -0.59232498
259    db_001192                           -0.59314837
260    db_006234                           -0.59323430
261    db_003819                           -0.59337700
262    db_001960                           -0.59385444
263    db_005560                           -0.59407057
264    db_005970                           -0.59437139
265    db_003327                           -0.59440269
266    db_000392                           -0.59561443
267    db_002832                           -0.59580078
268    db_000356                           -0.59659046
269    db_001523                           -0.59691271
270    db_002323                           -0.59692550
271    db_004739                           -0.59713786
272    db_002973                           -0.59843787
273    db_002237                           -0.59871454
274    db_005141                           -0.59917907
275    db_000882                           -0.59925376
276    db_005064                           -0.60123922
277    db_003349                           -0.60169142
278    db_003971                           -0.60196147
279    db_003834                           -0.60208879
280    db_000159                           -0.60236865
281    db_004687                           -0.60324777
282    db_006162                           -0.60367171
283    db_004177                           -0.60368204
284    db_003249                           -0.60368588
285    db_004108                           -0.60373634
286    db_001792                           -0.60483756
287    db_000239                           -0.60484943
288    db_005638                           -0.60536221
289    db_001422                           -0.60546884
290    db_004934                           -0.60570336
291    db_002251                           -0.60608286
292    db_004289                           -0.60668323
293    db_002524                           -0.60681040
294    db_004126                           -0.60737438
295    db_005332                           -0.60777531
296    db_005988                           -0.60815227
297    db_000955                           -0.60836927
298    db_000861                           -0.60904336
299    db_002232                           -0.60904996
300    db_005882                           -0.60906091
301    db_005881                           -0.60906091
302    db_002240                           -0.60909421
303    db_001081                           -0.60928003
304    db_005838                           -0.60958580
305    db_004374                           -0.60987387
306    db_004097                           -0.61009714
307    db_001517                           -0.61032352
308    db_000138                           -0.61032515
309    db_004085                           -0.61032710
310    db_004582                           -0.61047988
311    db_005673                           -0.61054740
312    db_000844                           -0.61082747
313    db_002935                           -0.61099981
314    db_000158                           -0.61100164
315    db_000064                           -0.61105582
316    db_003615                           -0.61154825
317    db_003658                           -0.61189469
318    db_001130                           -0.61216311
319    db_002613                           -0.61217174
320    db_006235                           -0.61242855
321    db_005130                           -0.61255853
322    db_000106                           -0.61262833
323    db_005846                           -0.61268981
324    db_002572                           -0.61281377
325    db_003684                           -0.61293402
326    db_005323                           -0.61301358
327    db_002239                           -0.61316781
328    db_000241                           -0.61321066
329    db_002163                           -0.61341877
330    db_000279                           -0.61372662
331    db_005432                           -0.61373788
332    db_003716                           -0.61378204
333    db_000977                           -0.61380768
334    db_005237                           -0.61387639
335    db_005810                           -0.61390712
336    db_003582                           -0.61403532
337    db_001196                           -0.61410605
338    db_005766                           -0.61411310
339    db_003483                           -0.61439890
340    db_000032                           -0.61441491
341    db_004868                           -0.61445357
342    db_004461                           -0.61461556
343    db_002687                           -0.61472473
344    db_004149                           -0.61508894
345    db_001374                           -0.61514661
346    db_004762                           -0.61531959
347    db_002602                           -0.61544007
348    db_001988                           -0.61546870
349    db_003357                           -0.61555800
350    db_004415                           -0.61556244
351    db_003793                           -0.61567644
352    db_004173                           -0.61572561
353    db_002436                           -0.61574931
354    db_001474                           -0.61576271
355    db_002750                           -0.61588057
356    db_000712                           -0.61607499
357    db_004824                           -0.61615162
358    db_005325                           -0.61623757
