====================================================================================================
L2G RESULTS (CHAMFER ASYMMETRIC) - TOP 700
Parameters: k=700, M=1600, w=0.19, p=0.01
====================================================================================================

Query: query_0000
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
552    db_001005                           -0.62073576
553    db_004603                           -0.62074824
554    db_001432                           -0.62075327
555    db_002934                           -0.62080006
556    db_003871                           -0.62082595
557    db_002233                           -0.62082787
558    db_002977                           -0.62084375
559    db_002258                           -0.62096157
560    db_002239                           -0.62096699
561    db_002189                           -0.62100139
562    db_004566                           -0.62101496
563    db_002879                           -0.62105028
564    db_001197                           -0.62116754
565    db_001398                           -0.62117862
566    db_002858                           -0.62123726
567    db_002374                           -0.62125825
568    db_004600                           -0.62126048
569    db_004778                           -0.62132252
570    db_001931                           -0.62132383
571    db_004887                           -0.62132566
572    db_002332                           -0.62136202
573    db_003245                           -0.62137297
574    db_001235                           -0.62139340
575    db_001541                           -0.62144098
576    db_000655                           -0.62148265
577    db_000453                           -0.62148866
578    db_002658                           -0.62150779
579    db_002995                           -0.62151640
580    db_001380                           -0.62156345
581    db_001998                           -0.62158344
582    db_001520                           -0.62160878
583    db_002083                           -0.62161915
584    db_003681                           -0.62165795
585    db_000112                           -0.62165880
586    db_000534                           -0.62166268
587    db_002448                           -0.62169883
588    db_000958                           -0.62170564
589    db_001593                           -0.62172916
590    db_000833                           -0.62176434
591    db_003483                           -0.62176824
592    db_001204                           -0.62176953
593    db_000389                           -0.62177000
594    db_004503                           -0.62178336
595    db_004515                           -0.62181264
596    db_004005                           -0.62182902
597    db_000000                           -0.62184881
598    db_003885                           -0.62186214
599    db_000546                           -0.62196244
600    db_004321                           -0.62199946
601    db_004729                           -0.62201942
602    db_001102                           -0.62203448
603    db_000537                           -0.62204314
604    db_000499                           -0.62205271
605    db_001428                           -0.62205650
606    db_004226                           -0.62209555
607    db_002214                           -0.62210893
608    db_001468                           -0.62212177
609    db_004827                           -0.62214789
610    db_001038                           -0.62215636
611    db_000604                           -0.62215645
612    db_003712                           -0.62218072
613    db_001276                           -0.62219187
614    db_004447                           -0.62219921
615    db_004830                           -0.62223607
616    db_003341                           -0.62224780
617    db_002248                           -0.62225919
618    db_004536                           -0.62233516
619    db_001997                           -0.62236135
620    db_001144                           -0.62241959
621    db_004911                           -0.62243373
622    db_004070                           -0.62245674
623    db_001459                           -0.62248058
624    db_004835                           -0.62251182
625    db_003824                           -0.62251550
626    db_004822                           -0.62254570
627    db_003405                           -0.62269277
628    db_001865                           -0.62272669
629    db_003749                           -0.62273399
630    db_004828                           -0.62273584
631    db_004428                           -0.62273962
632    db_004031                           -0.62275757
633    db_002606                           -0.62279400
634    db_001349                           -0.62280940
635    db_002298                           -0.62281364
636    db_001611                           -0.62281979
637    db_003510                           -0.62284862
638    db_000978                           -0.62289907
639    db_002472                           -0.62290582
640    db_001178                           -0.62290693
641    db_002732                           -0.62291470
642    db_003481                           -0.62294467
643    db_003256                           -0.62298711
644    db_004753                           -0.62298777
645    db_002645                           -0.62305819
646    db_001604                           -0.62309615
647    db_003454                           -0.62311456
648    db_003714                           -0.62318568
649    db_000286                           -0.62321018
650    db_004959                           -0.62322252
651    db_004054                           -0.62327833
652    db_001226                           -0.62328331
653    db_000571                           -0.62329357
654    db_004556                           -0.62330674
655    db_003514                           -0.62333724
656    db_001989                           -0.62334365
657    db_001368                           -0.62336388
658    db_003246                           -0.62336855
659    db_002550                           -0.62339963
660    db_002465                           -0.62339977
661    db_000960                           -0.62340570
662    db_003274                           -0.62341050
663    db_004979                           -0.62343822
664    db_003535                           -0.62344674
665    db_001909                           -0.62345649
666    db_000299                           -0.62346261
667    db_004441                           -0.62348096
668    db_002474                           -0.62349942
669    db_003938                           -0.62350640
670    db_000931                           -0.62355341
671    db_001365                           -0.62356789
672    db_004593                           -0.62357745
673    db_002880                           -0.62359127
674    db_002115                           -0.62360016
675    db_000289                           -0.62360818
676    db_002074                           -0.62369832
677    db_001569                           -0.62370028
678    db_001171                           -0.62371703
679    db_001385                           -0.62374503
680    db_002513                           -0.62375161
681    db_002530                           -0.62377742
682    db_001267                           -0.62381281
683    db_000233                           -0.62381844
684    db_003838                           -0.62384957
685    db_001663                           -0.62386992
686    db_002793                           -0.62387693
687    db_003975                           -0.62390144
688    db_001581                           -0.62393147
689    db_000408                           -0.62398446
690    db_000713                           -0.62405912
691    db_001556                           -0.62408342
692    db_000880                           -0.62408576
693    db_002682                           -0.62409619
694    db_003548                           -0.62410521
695    db_000704                           -0.62416784
696    db_000101                           -0.62419767
697    db_000061                           -0.62423978
698    db_003983                           -0.62427779
699    db_000381                           -0.62429081
700    db_001740                           -0.62432604

Query: query_0067
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
--------------------------------------------------------------------------------
1      db_003319                           0.99607742
2      db_001962                           0.99564840
3      db_003210                           0.99555334
4      db_000322                           0.99551174
5      db_000871                           0.99546197
6      db_001554                           0.99541031
7      db_001022                           0.99540881
8      db_000250                           0.99540046
9      db_000927                           0.99537571
10     db_002664                           0.99510451
11     db_002255                           0.99505350
12     db_001553                           0.99492272
13     db_004526                           0.99470196
14     db_001846                           0.99464028
15     db_004867                           0.99443264
16     db_003216                           0.99434350
17     db_000857                           0.99420037
18     db_004601                           0.99414959
19     db_004764                           0.99409730
20     db_004822                           0.99408784
21     db_003077                           0.99396259
22     db_003135                           0.99392572
23     db_002783                           0.99388545
24     db_003626                           0.99376057
25     db_001492                           0.99325654
26     db_002654                           0.99294920
27     db_000801                           0.99289001
28     db_003571                           0.99288958
29     db_004949                           0.99288394
30     db_003333                           0.99265576
31     db_000905                           0.99263171
32     db_002423                           0.99251352
33     db_003661                           0.99212025
34     db_003838                           0.99211671
35     db_000399                           0.99208567
36     db_001479                           0.99195056
37     db_004637                           0.99192679
38     db_001481                           0.99190775
39     db_000360                           0.99180918
40     db_004402                           0.99175027
41     db_004738                           0.99158929
42     db_001262                           0.99110378
43     db_001823                           0.99103923
44     db_004392                           0.99100431
45     db_001125                           0.99092404
46     db_004686                           0.99038129
47     db_000492                           0.99018969
48     db_001423                           0.99016341
49     db_001520                           0.99015576
50     db_000103                           0.99003584
51     db_000748                           0.98997581
52     db_001010                           0.98965450
53     db_004223                           0.98965053
54     db_004118                           0.98944995
55     db_004667                           0.98941306
56     db_000982                           0.98938696
57     db_002755                           0.98925773
58     db_004480                           0.98906388
59     db_004767                           0.98884671
60     db_001131                           0.98862194
61     db_002470                           0.98861447
62     db_000829                           0.98801448
63     db_002353                           0.98779131
64     db_001111                           0.98762140
65     db_003223                           0.98751588
66     db_000410                           0.98742954
67     db_002617                           0.98727624
68     db_003275                           0.98690853
69     db_002293                           0.98677378
70     db_000175                           0.98666119
71     db_002361                           0.98650339
72     db_002220                           0.98646014
73     db_001491                           0.98635048
74     db_004902                           0.98615877
75     db_002399                           0.98555349
76     db_001039                           0.98551256
77     db_000068                           0.98528606
78     db_001558                           0.98521754
79     db_003291                           0.98508114
80     db_001612                           0.98423354
81     db_002150                           0.98371064
82     db_001020                           0.98370125
83     db_000235                           0.98337973
84     db_001100                           0.98335949
85     db_003953                           0.98317659
86     db_000633                           0.98292598
87     db_000863                           0.98287398
88     db_003260                           0.98255555
89     db_003679                           0.98166467
90     db_001241                           0.98118406
91     db_000655                           0.98114272
92     db_000939                           0.98100371
93     db_002430                           0.98088697
94     db_001236                           0.98088096
95     db_003202                           0.98087536
96     db_004430                           0.98072455
97     db_000234                           0.98060286
98     db_002080                           0.98021574
99     db_004768                           0.98017390
100    db_000656                           0.97975575
101    db_001958                           0.97970318
102    db_002931                           0.97962171
103    db_001138                           0.97961300
104    db_002203                           0.97954862
105    db_002340                           0.97930031
106    db_002122                           0.97913141
107    db_003415                           0.97910973
108    db_004004                           0.97886237
109    db_000926                           0.97859625
110    db_003066                           0.97826740
111    db_004792                           0.97816781
112    db_003995                           0.97800374
113    db_000029                           0.97762346
114    db_001489                           0.97735007
115    db_002765                           0.97722337
116    db_000206                           0.97703713
117    db_003769                           0.97691950
118    db_001657                           0.97662294
119    db_002562                           0.97654460
120    db_000508                           0.97647375
121    db_004534                           0.97634920
122    db_003043                           0.97607565
123    db_002073                           0.97583334
124    db_004190                           0.97536734
125    db_004121                           0.97507517
126    db_004149                           0.97498739
127    db_003776                           0.97474593
128    db_003523                           0.97448569
129    db_004721                           0.97439132
130    db_001914                           0.97434047
131    db_003011                           0.97418211
132    db_004743                           0.97408227
133    db_004140                           0.97402707
134    db_001228                           0.97387798
135    db_004473                           0.97367636
136    db_004985                           0.97331315
137    db_001248                           0.97286350
138    db_004242                           0.97264814
139    db_002089                           0.97216146
140    db_002825                           0.97182115
141    db_004229                           0.97143345
142    db_003723                           0.97104171
143    db_004237                           0.97054674
144    db_002708                           0.97050789
145    db_000794                           0.97043877
146    db_003675                           0.96986968
147    db_002801                           0.96843570
148    db_000544                           0.96818847
149    db_004419                           0.96799731
150    db_001902                           0.96798079
151    db_001068                           0.96730601
152    db_000584                           0.96725941
153    db_002024                           0.96718843
154    db_004478                           0.96692793
155    db_000016                           0.96677123
156    db_000390                           0.96665539
157    db_003283                           0.96555275
158    db_002097                           0.96547113
159    db_000366                           0.96542445
160    db_003276                           0.96496886
161    db_003448                           0.96436512
162    db_003685                           0.96416379
163    db_002457                           0.96394516
164    db_004592                           0.96391757
165    db_004201                           0.96321334
166    db_002942                           0.96312447
167    db_002017                           0.96202543
168    db_003933                           0.96136859
169    db_000516                           0.96070830
170    db_004641                           0.95851679
171    db_000741                           0.95820691
172    db_000606                           0.95773354
173    db_004943                           0.95738597
174    db_003799                           0.95737400
175    db_003774                           0.95656041
176    db_000418                           0.95610713
177    db_001880                           0.95512850
178    db_004115                           0.95439065
179    db_000296                           0.95423354
180    db_000744                           0.95056385
181    db_002297                           0.95032206
182    db_004105                           0.94898099
183    db_000751                           0.94889810
184    db_000044                           0.94869750
185    db_002772                           0.94709240
186    db_003460                           0.94664172
187    db_001619                           0.94655522
188    db_004699                           0.94591339
189    db_004108                           0.94582492
190    db_001420                           0.94557255
191    db_000126                           0.94417776
192    db_002185                           0.94371163
193    db_004652                           0.94280821
194    db_001716                           0.94167878
195    db_004297                           0.93923712
196    db_002916                           0.93835348
197    db_001978                           0.93648683
198    db_003301                           0.93282565
199    db_003108                           0.93115420
200    db_004836                           0.93098895
201    db_002960                           0.92976496
202    db_001742                           0.92852312
203    db_002518                           0.92824646
204    db_003241                           0.92758847
205    db_003841                           0.92757671
206    db_001867                           0.92539084
207    db_004171                           0.92436009
208    db_004427                           0.92376257
209    db_004002                           0.92142264
210    db_000847                           0.91953590
211    db_001224                           0.91936023
212    db_002636                           0.91923381
213    db_001129                           0.91792487
214    db_000118                           0.91451483
215    db_001672                           0.91255120
216    db_000602                           0.91227546
217    db_004921                           0.90725768
218    db_003315                           0.90641105
219    db_002756                           0.90361908
220    db_001883                           0.90257495
221    db_001314                           0.90036408
222    db_001585                           0.89778748
223    db_002045                           0.89695217
224    db_002538                           0.89635519
225    db_001933                           0.89409732
226    db_003280                           0.89306480
227    db_003746                           0.88710189
228    db_003655                           0.88585405
229    db_004940                           0.88534129
230    db_001002                           0.88238076
231    db_001815                           0.87966051
232    db_002683                           0.87959026
233    db_003149                           0.87473488
234    db_000667                           0.87410424
235    db_003071                           0.87230792
236    db_002540                           0.86920913
237    db_000823                           0.86658470
238    db_004978                           0.86538434
239    db_004961                           0.86129204
240    db_004763                           0.86113371
241    db_003878                           0.85852702
242    db_002696                           0.85690158
243    db_004530                           0.85687364
244    db_004024                           0.85664173
245    db_004852                           0.85361841
246    db_001826                           0.85138531
247    db_003528                           0.83862623
248    db_000702                           0.83820175
249    db_001215                           0.83723002
250    db_004018                           0.83364835
251    db_000194                           0.83108432
252    db_003715                           0.82919287
253    db_002030                           0.82895734
254    db_002553                           0.82418130
255    db_000463                           0.82254976
256    db_003029                           0.81685919
257    db_001483                           0.81581936
258    db_000589                           0.81026067
259    db_002983                           0.80323233
260    db_003624                           0.78700382
261    db_001301                           0.78473320
262    db_001885                           0.78385373
263    db_002577                           0.78287511
264    db_001051                           0.77785858
265    db_001490                           0.76798056
266    db_000107                           0.76590797
267    db_004322                           0.76473943
268    db_004672                           0.73757292
269    db_003377                           0.72615819
270    db_000012                           0.71967087
271    db_000821                           0.67743467
272    db_001664                           0.67175138
273    db_002531                           0.65046585
274    db_004089                           0.65015920
275    db_002602                           0.64980186
276    db_003076                           0.62725649
277    db_004595                           0.61836856
278    db_004899                           0.61746260
279    db_001518                           0.60121675
280    db_003802                           0.60021581
281    db_002116                           0.58708308
282    db_003707                           0.57622310
283    db_004857                           0.55261878
284    db_001278                           0.53431288
285    db_002947                           0.53280409
286    db_003004                           0.53052383
287    db_004524                           0.51228361
288    db_002719                           0.49958021
289    db_000750                           0.49237384
290    db_002246                           0.46321541
291    db_004761                           0.45622626
292    db_003270                           0.44806665
293    db_001544                           0.44782184
294    db_000185                           0.44331653
295    db_004096                           0.43230984
296    db_003123                           0.40178616
297    db_004435                           0.39280977
298    db_003079                           0.37763106
299    db_002295                           0.37182346
300    db_004436                           0.36024608
301    db_000009                           0.35938721
302    db_003282                           0.34419832
303    db_000635                           0.33115247
304    db_002031                           0.31644754
305    db_000727                           0.31424825
306    db_000460                           0.28654216
307    db_001919                           0.27713374
308    db_004323                           0.27147153
309    db_001013                           0.22750180
310    db_001284                           0.22487754
311    db_000008                           0.22296828
312    db_000324                           0.20875540
313    db_002913                           0.18748928
314    db_003909                           0.15124684
315    db_001769                           0.14662838
316    db_003109                           0.09923363
317    db_003001                           0.07298692
318    db_001062                           0.02485784
319    db_004520                           0.02376115
320    db_000520                           0.01767376
321    db_002501                           0.00002813
322    db_002266                           -0.00288302
323    db_004510                           -0.00650172
324    db_000988                           -0.04236495
325    db_002587                           -0.04724899
326    db_003055                           -0.06874213
327    db_002241                           -0.08823092
328    db_004087                           -0.08885957
329    db_002742                           -0.14083717
330    db_000717                           -0.14085553
331    db_000288                           -0.14676583
332    db_001290                           -0.15429819
333    db_003308                           -0.15930830
334    db_001807                           -0.17151008
335    db_004125                           -0.18884371
336    db_004155                           -0.19091567
337    db_002144                           -0.19545862
338    db_000019                           -0.20196937
339    db_004406                           -0.22106634
340    db_001369                           -0.22466430
341    db_002613                           -0.26096036
342    db_004274                           -0.26166628
343    db_000518                           -0.26638439
344    db_000785                           -0.26895706
345    db_000469                           -0.26989424
346    db_004176                           -0.27214626
347    db_004677                           -0.29646014
348    db_001923                           -0.29933688
349    db_001205                           -0.30682040
350    db_000436                           -0.34094273
351    db_000868                           -0.34876022
352    db_004339                           -0.35688645
353    db_001326                           -0.35693870
354    db_004160                           -0.37422006
355    db_002022                           -0.39292852
356    db_003560                           -0.41310203
357    db_004459                           -0.42017898
358    db_001652                           -0.42673025
359    db_004189                           -0.42720824
360    db_003105                           -0.43631877
361    db_002347                           -0.44996180
362    db_001155                           -0.45262047
363    db_003009                           -0.45341245
364    db_001143                           -0.47600389
365    db_001582                           -0.47864547
366    db_001036                           -0.48089760
367    db_004722                           -0.48720633
368    db_000682                           -0.48777112
369    db_004224                           -0.49116429
370    db_004535                           -0.49834628
371    db_004259                           -0.49896780
372    db_004695                           -0.50530251
373    db_000252                           -0.50679551
374    db_000171                           -0.50978218
375    db_002861                           -0.51111403
376    db_004545                           -0.51275380
377    db_004393                           -0.51572382
378    db_000437                           -0.51686905
379    db_001229                           -0.51722411
380    db_001401                           -0.51732166
381    db_002245                           -0.53004876
382    db_002724                           -0.53138554
383    db_002146                           -0.53191684
384    db_001598                           -0.53818603
385    db_001094                           -0.53842094
386    db_002633                           -0.53856488
387    db_001993                           -0.53945337
388    db_000187                           -0.54033806
389    db_002519                           -0.54313418
390    db_001474                           -0.54512281
391    db_001430                           -0.54673220
392    db_002806                           -0.55058422
393    db_002445                           -0.55103359
394    db_000242                           -0.55124587
395    db_001310                           -0.55931704
396    db_002544                           -0.56065748
397    db_001985                           -0.56500116
398    db_004363                           -0.56511059
399    db_000816                           -0.56916324
400    db_002565                           -0.57121392
401    db_001990                           -0.57199542
402    db_003164                           -0.57264967
403    db_004489                           -0.57293021
404    db_003388                           -0.57454609
405    db_002498                           -0.57472851
406    db_004452                           -0.57500484
407    db_001715                           -0.57509710
408    db_000060                           -0.57643229
409    db_002990                           -0.57700998
410    db_000848                           -0.57710759
411    db_002446                           -0.57718515
412    db_001422                           -0.57752021
413    db_000779                           -0.57797705
414    db_001487                           -0.57837508
415    db_003384                           -0.57964166
416    db_004626                           -0.57973643
417    db_000315                           -0.58014515
418    db_003864                           -0.58018278
419    db_004143                           -0.58303480
420    db_003207                           -0.58339250
421    db_001973                           -0.58371569
422    db_002213                           -0.58377556
423    db_001088                           -0.58508720
424    db_004621                           -0.58553562
425    db_001275                           -0.58759775
426    db_002425                           -0.58799817
427    db_004053                           -0.58897690
428    db_000638                           -0.58990886
429    db_004010                           -0.58996304
430    db_002249                           -0.59033592
431    db_003025                           -0.59038302
432    db_003178                           -0.59055126
433    db_002758                           -0.59057295
434    db_000937                           -0.59199175
435    db_003657                           -0.59271059
436    db_001409                           -0.59314848
437    db_002459                           -0.59346470
438    db_003613                           -0.59363600
439    db_001148                           -0.59429132
440    db_003911                           -0.59430598
441    db_004589                           -0.59463451
442    db_000043                           -0.59469345
443    db_001533                           -0.59483423
444    db_004673                           -0.59485988
445    db_000438                           -0.59487224
446    db_002211                           -0.59499080
447    db_002821                           -0.59558267
448    db_004499                           -0.59598152
449    db_001331                           -0.59658202
450    db_001744                           -0.59711990
451    db_001408                           -0.59712651
452    db_002788                           -0.59752646
453    db_000631                           -0.59786270
454    db_003659                           -0.59816514
455    db_002356                           -0.59841635
456    db_000768                           -0.59871651
457    db_002845                           -0.59872667
458    db_001316                           -0.59909684
459    db_000377                           -0.59938488
460    db_002391                           -0.60015228
461    db_003562                           -0.60064569
462    db_001287                           -0.60101957
463    db_004654                           -0.60122558
464    db_002454                           -0.60126199
465    db_003898                           -0.60186631
466    db_003751                           -0.60191916
467    db_002725                           -0.60219705
468    db_003721                           -0.60238260
469    db_000825                           -0.60240877
470    db_002217                           -0.60252570
471    db_002092                           -0.60265326
472    db_000446                           -0.60276424
473    db_003496                           -0.60277986
474    db_000846                           -0.60282976
475    db_004368                           -0.60322518
476    db_001448                           -0.60328386
477    db_004245                           -0.60334006
478    db_000094                           -0.60337130
479    db_001749                           -0.60340747
480    db_002855                           -0.60362576
481    db_002996                           -0.60363032
482    db_003490                           -0.60363824
483    db_003846                           -0.60371492
484    db_003117                           -0.60407191
485    db_003711                           -0.60474276
486    db_003759                           -0.60482048
487    db_003112                           -0.60489406
488    db_004622                           -0.60499321
489    db_001246                           -0.60504776
490    db_004848                           -0.60508240
491    db_002061                           -0.60518927
492    db_000755                           -0.60533805
493    db_001995                           -0.60534116
494    db_004357                           -0.60549618
495    db_001257                           -0.60555917
496    db_000941                           -0.60564993
497    db_001512                           -0.60597716
498    db_003495                           -0.60600686
499    db_000474                           -0.60617476
500    db_000716                           -0.60638010
501    db_000291                           -0.60679911
502    db_000854                           -0.60688535
503    db_001320                           -0.60695952
504    db_000319                           -0.60702179
505    db_000759                           -0.60703973
506    db_003795                           -0.60720905
507    db_001949                           -0.60727689
508    db_003790                           -0.60737148
509    db_002782                           -0.60744069
510    db_003553                           -0.60753685
511    db_003955                           -0.60798502
512    db_003392                           -0.60800647
513    db_004624                           -0.60807059
514    db_002014                           -0.60810899
515    db_002950                           -0.60838314
516    db_000712                           -0.60846168
517    db_002716                           -0.60850265
518    db_004991                           -0.60852598
519    db_003807                           -0.60871170
520    db_001063                           -0.60873122
521    db_003689                           -0.60896192
522    db_004492                           -0.60902054
523    db_003217                           -0.60911594
524    db_001737                           -0.60914018
525    db_002520                           -0.60950973
526    db_001730                           -0.60964489
527    db_000241                           -0.60982805
528    db_003582                           -0.60985247
529    db_001751                           -0.60994032
530    db_000371                           -0.61023981
531    db_002771                           -0.61026752
532    db_004947                           -0.61038281
533    db_001638                           -0.61039971
534    db_001075                           -0.61042078
535    db_000533                           -0.61043033
536    db_000703                           -0.61066408
537    db_003078                           -0.61070189
538    db_003694                           -0.61071565
539    db_001130                           -0.61089487
540    db_002966                           -0.61104404
541    db_004609                           -0.61108401
542    db_001731                           -0.61122690
543    db_000394                           -0.61139891
544    db_001199                           -0.61144379
545    db_001955                           -0.61156572
546    db_001831                           -0.61168271
547    db_001836                           -0.61208418
548    db_000280                           -0.61208741
549    db_003880                           -0.61208935
550    db_001180                           -0.61230498
551    db_004584                           -0.61235937
552    db_003665                           -0.61251494
553    db_000259                           -0.61251561
554    db_000686                           -0.61258631
555    db_003232                           -0.61264376
556    db_004599                           -0.61281335
557    db_000912                           -0.61292310
558    db_001233                           -0.61317110
559    db_002182                           -0.61319343
560    db_002818                           -0.61324743
561    db_000091                           -0.61328008
562    db_003379                           -0.61370649
563    db_004360                           -0.61377172
564    db_003212                           -0.61387431
565    db_000080                           -0.61399515
566    db_004910                           -0.61414575
567    db_000168                           -0.61424239
568    db_001800                           -0.61428549
569    db_004783                           -0.61432627
570    db_001735                           -0.61441190
571    db_003592                           -0.61451832
572    db_001697                           -0.61457784
573    db_000451                           -0.61458624
574    db_003551                           -0.61465419
575    db_004383                           -0.61471720
576    db_001299                           -0.61499603
577    db_002142                           -0.61500378
578    db_003398                           -0.61505299
579    db_000486                           -0.61524214
580    db_002003                           -0.61525383
581    db_004912                           -0.61535595
582    db_002885                           -0.61539564
583    db_001620                           -0.61542104
584    db_000152                           -0.61557157
585    db_001242                           -0.61562000
586    db_001935                           -0.61565236
587    db_004773                           -0.61577806
588    db_000806                           -0.61587767
589    db_003809                           -0.61593719
590    db_001781                           -0.61599264
591    db_000764                           -0.61619691
592    db_002933                           -0.61632298
593    db_002823                           -0.61641368
594    db_000694                           -0.61644201
595    db_004560                           -0.61683433
596    db_003594                           -0.61714871
597    db_001356                           -0.61723194
598    db_001080                           -0.61730169
599    db_000342                           -0.61730758
600    db_000969                           -0.61733272
601    db_000416                           -0.61764532
602    db_004762                           -0.61768034
603    db_004860                           -0.61771647
604    db_003850                           -0.61772955
605    db_004793                           -0.61778227
606    db_003902                           -0.61787625
607    db_000318                           -0.61803142
608    db_001041                           -0.61803609
609    db_003327                           -0.61806247
610    db_002316                           -0.61816007
611    db_000202                           -0.61816488
612    db_003897                           -0.61831817
613    db_000781                           -0.61858711
614    db_001900                           -0.61861041
615    db_001357                           -0.61865143
616    db_000395                           -0.61870234
617    db_004739                           -0.61886235
618    db_002412                           -0.61920333
619    db_002067                           -0.61931670
620    db_004172                           -0.61944439
621    db_002060                           -0.61946805
622    db_003000                           -0.61947172
623    db_002462                           -0.61953199
624    db_004085                           -0.61957132
625    db_001109                           -0.61961326
626    db_002178                           -0.61964666
627    db_002634                           -0.61973887
628    db_003891                           -0.61977898
629    db_003397                           -0.61991796
630    db_003183                           -0.61997211
631    db_004277                           -0.62030391
632    db_001678                           -0.62030945
633    db_003161                           -0.62031969
634    db_000351                           -0.62040918
635    db_004898                           -0.62049781
636    db_000628                           -0.62059175
637    db_002543                           -0.62068344
638    db_000231                           -0.62077437
639    db_002608                           -0.62085781
640    db_004102                           -0.62098440
641    db_002710                           -0.62112118
642    db_002791                           -0.62146685
643    db_000056                           -0.62147782
644    db_002726                           -0.62153692
645    db_004629                           -0.62157872
646    db_003639                           -0.62165891
647    db_003678                           -0.62171946
648    db_001623                           -0.62175274
649    db_003905                           -0.62176349
650    db_003810                           -0.62196595
651    db_004870                           -0.62203246
652    db_001482                           -0.62205274
653    db_004668                           -0.62212360
654    db_002495                           -0.62225958
655    db_001030                           -0.62241693
656    db_000525                           -0.62247959
657    db_002250                           -0.62248009
658    db_003966                           -0.62263842
659    db_002437                           -0.62267808
660    db_000637                           -0.62269401
661    db_003186                           -0.62276204
662    db_000574                           -0.62280479
663    db_003993                           -0.62283132
664    db_004606                           -0.62284847
665    db_004569                           -0.62288974
666    db_001476                           -0.62289740
667    db_003422                           -0.62290436
668    db_004906                           -0.62292324
669    db_004725                           -0.62292883
670    db_000956                           -0.62309839
671    db_004191                           -0.62316214
