====================================================================================================
L2G STAGE 1: LOCAL FEATURE SEARCH RESULTS
====================================================================================================
Dataset: RParis6K
Index: l2g_index_rparis6k
Total queries: 2
Top-1600 results per query
Similarity: Chamfer (asymmetric) with p=0.01

TIMING:
  Total: 2.001s
  Average: 1.0004s/query
  Chamfer similarity: 0.9999s/query
  Sort: 0.0006s/query
====================================================================================================

Query: paris_defense_000000
--------------------------------------------------------------------------------
Rank     Database Image                                     Score               
778      paris_louvre_000298                                0.96245082
779      paris_sacrecoeur_000471                            0.96245081
780      paris_louvre_000376                                0.96245080
781      paris_moulinrouge_000296                           0.96245080
782      paris_defense_000189                               0.96245078
783      paris_moulinrouge_000648                           0.96245078
784      paris_museedorsay_000544                           0.96245077
785      paris_sacrecoeur_000345                            0.96245077
786      paris_invalides_000554                             0.96245076
787      paris_general_002610                               0.96245076
788      paris_moulinrouge_000156                           0.96245075
789      paris_notredame_000697                             0.96245075
790      paris_museedorsay_000497                           0.96245074
791      paris_defense_000041                               0.96245074
792      paris_invalides_000444                             0.96245074
793      paris_notredame_000422                             0.96245073
794      paris_moulinrouge_000099                           0.96245073
795      paris_general_002807                               0.96245073
796      paris_notredame_000982                             0.96245072
797      paris_moulinrouge_000777                           0.96245072
798      paris_sacrecoeur_000651                            0.96245071
799      paris_museedorsay_000750                           0.96245071
800      paris_general_001678                               0.96245071
801      paris_general_000108                               0.96245070
802      paris_pompidou_000700                              0.96245069
803      paris_moulinrouge_000750                           0.96245065
804      paris_defense_000245                               0.96245065
805      paris_moulinrouge_000082                           0.96245064
806      paris_invalides_000645                             0.96245064
807      paris_general_003049                               0.96245064
808      paris_eiffel_000331                                0.96245064
809      paris_sacrecoeur_000348                            0.96245062
810      paris_museedorsay_000431                           0.96245062
811      paris_sacrecoeur_000683                            0.96245061
812      paris_museedorsay_000747                           0.96245061
813      paris_general_000464                               0.96245060
814      paris_defense_000359                               0.96245060
815      paris_invalides_000194                             0.96245059
816      paris_general_002098                               0.96245059
817      paris_moulinrouge_000298                           0.96245058
818      paris_eiffel_000083                                0.96245057
819      paris_defense_000052                               0.96245056
820      paris_general_002952                               0.96245055
821      paris_general_002813                               0.96245055
822      paris_louvre_000177                                0.96245054
823      paris_museedorsay_000124                           0.96245054
824      paris_museedorsay_000837                           0.96245054
825      paris_museedorsay_000440                           0.96245054
826      paris_general_002342                               0.96245053
827      paris_general_002973                               0.96245052
828      paris_defense_000058                               0.96245052
829      paris_moulinrouge_000169                           0.96245049
830      paris_louvre_000291                                0.96245048
831      paris_museedorsay_001012                           0.96245048
832      paris_general_000224                               0.96245048
833      paris_sacrecoeur_000684                            0.96245048
834      paris_museedorsay_000299                           0.96245048
835      paris_sacrecoeur_000298                            0.96245047
836      paris_pantheon_000593                              0.96245047
837      paris_general_001249                               0.96245046
838      paris_moulinrouge_000774                           0.96245046
839      paris_general_001113                               0.96245045
840      paris_general_001371                               0.96245045
841      paris_general_002089                               0.96245044
842      paris_triomphe_000012                              0.96245044
843      paris_general_002522                               0.96245042
844      paris_eiffel_000230                                0.96245042
845      paris_general_001365                               0.96245041
846      paris_pompidou_000173                              0.96245040
847      paris_defense_000195                               0.96245040
848      paris_general_000716                               0.96245040
849      paris_sacrecoeur_000085                            0.96245039
850      paris_museedorsay_000934                           0.96245037
851      paris_pantheon_000594                              0.96245037
852      paris_moulinrouge_000505                           0.96245037
853      paris_general_002963                               0.96245035
854      paris_pompidou_000198                              0.96245035
855      paris_general_001042                               0.96245032
856      paris_triomphe_000907                              0.96245032
857      paris_general_001553                               0.96245029
858      paris_moulinrouge_000209                           0.96245028
859      paris_invalides_000122                             0.96245026
860      paris_pantheon_001044                              0.96245023
861      paris_museedorsay_000094                           0.96245023
862      paris_sacrecoeur_000407                            0.96245021
863      paris_pantheon_000458                              0.96245020
864      paris_pompidou_000142                              0.96245019
865      paris_pantheon_001106                              0.96245018
866      paris_defense_000107                               0.96245018
867      paris_general_002079                               0.96245018
868      paris_general_002797                               0.96245016
869      paris_general_002697                               0.96245016
870      paris_general_001333                               0.96245016
871      paris_general_000836                               0.96245016
872      paris_moulinrouge_000448                           0.96245014
873      paris_pompidou_000407                              0.96245014
874      paris_museedorsay_000664                           0.96245014
875      paris_general_001394                               0.96245013
876      paris_pantheon_000930                              0.96245013
877      paris_notredame_001004                             0.96245012
878      paris_moulinrouge_000804                           0.96245010
879      paris_notredame_000383                             0.96245010
880      paris_museedorsay_000581                           0.96245008
881      paris_louvre_000295                                0.96245007
882      paris_museedorsay_000569                           0.96245007
883      paris_triomphe_000360                              0.96245006
884      paris_notredame_000293                             0.96245004
885      paris_museedorsay_000545                           0.96245003
886      paris_museedorsay_000380                           0.96245003
887      paris_sacrecoeur_000534                            0.96245002
888      paris_general_002176                               0.96245002
889      paris_museedorsay_000964                           0.96245002
890      paris_museedorsay_001029                           0.96245001
891      paris_sacrecoeur_000109                            0.96245001
892      paris_general_001350                               0.96245001
893      paris_louvre_000454                                0.96245000
894      paris_moulinrouge_000551                           0.96245000
895      paris_general_002633                               0.96244999
896      paris_pompidou_000391                              0.96244998
897      paris_museedorsay_000761                           0.96244998
898      paris_museedorsay_000592                           0.96244996
899      paris_museedorsay_000573                           0.96244992
900      paris_general_001983                               0.96244992
901      paris_invalides_000113                             0.96244991
902      paris_general_000599                               0.96244991
903      paris_notredame_000427                             0.96244990
904      paris_pompidou_000222                              0.96244990
905      paris_general_002147                               0.96244990
906      paris_defense_000285                               0.96244989
907      paris_museedorsay_000473                           0.96244983
908      paris_museedorsay_000330                           0.96244983
909      paris_defense_000035                               0.96244982
910      paris_sacrecoeur_000248                            0.96244982
911      paris_moulinrouge_000587                           0.96244982
912      paris_sacrecoeur_000650                            0.96244981
913      paris_sacrecoeur_000071                            0.96244980
914      paris_sacrecoeur_000387                            0.96244980
915      paris_pantheon_000304                              0.96244979
916      paris_invalides_000743                             0.96244979
917      paris_invalides_000451                             0.96244977
918      paris_sacrecoeur_000153                            0.96244977
919      paris_sacrecoeur_000010                            0.96244976
920      paris_museedorsay_000836                           0.96244975
921      paris_moulinrouge_000024                           0.96244974
922      paris_notredame_000771                             0.96244974
923      paris_moulinrouge_000438                           0.96244973
924      paris_moulinrouge_000572                           0.96244973
925      paris_museedorsay_000217                           0.96244973
926      paris_triomphe_000451                              0.96244973
927      paris_museedorsay_000138                           0.96244971
928      paris_general_000097                               0.96244968
929      paris_moulinrouge_000495                           0.96244968
930      paris_general_002120                               0.96244965
931      paris_moulinrouge_000366                           0.96244964
932      paris_museedorsay_000546                           0.96244964
933      paris_pantheon_000281                              0.96244963
934      paris_museedorsay_000790                           0.96244963
935      paris_pantheon_000344                              0.96244963
936      paris_museedorsay_000947                           0.96244962
937      paris_museedorsay_000514                           0.96244962
938      paris_museedorsay_000324                           0.96244962
939      paris_louvre_000116                                0.96244961
940      paris_museedorsay_001019                           0.96244960
941      paris_pompidou_000073                              0.96244959
942      paris_louvre_000275                                0.96244958
943      paris_general_000164                               0.96244958
944      paris_sacrecoeur_000068                            0.96244957
945      paris_general_000910                               0.96244956
946      paris_moulinrouge_000201                           0.96244954
947      paris_general_002205                               0.96244954
948      paris_defense_000279                               0.96244953
949      paris_museedorsay_000280                           0.96244952
950      paris_museedorsay_000693                           0.96244949
951      paris_general_001848                               0.96244947
952      paris_louvre_000452                                0.96244947
953      paris_general_001897                               0.96244946
954      paris_general_003017                               0.96244945
955      paris_general_002756                               0.96244945
956      paris_general_001885                               0.96244944
957      paris_general_000148                               0.96244944
958      paris_sacrecoeur_000423                            0.96244943
959      paris_triomphe_000798                              0.96244943
960      paris_moulinrouge_000371                           0.96244942
961      paris_general_002459                               0.96244942
962      paris_defense_000068                               0.96244942
963      paris_sacrecoeur_000229                            0.96244941
964      paris_general_001308                               0.96244940
965      paris_eiffel_000176                                0.96244940
966      paris_defense_000111                               0.96244940
967      paris_moulinrouge_000806                           0.96244940
968      paris_defense_000347                               0.96244939
969      paris_pompidou_000584                              0.96244939
970      paris_general_000855                               0.96244938
971      paris_moulinrouge_000245                           0.96244938
972      paris_sacrecoeur_000687                            0.96244937
973      paris_pantheon_000406                              0.96244937
974      paris_pompidou_000446                              0.96244937
975      paris_general_001939                               0.96244936
976      paris_notredame_000811                             0.96244936
977      paris_moulinrouge_000589                           0.96244936
978      paris_notredame_000013                             0.96244936
979      paris_museedorsay_000680                           0.96244936
980      paris_eiffel_000174                                0.96244936
981      paris_pompidou_000342                              0.96244935
982      paris_general_001869                               0.96244934
983      paris_pantheon_000537                              0.96244934
984      paris_general_002656                               0.96244933
985      paris_pompidou_000608                              0.96244933
986      paris_louvre_000324                                0.96244932
987      paris_general_001990                               0.96244932
988      paris_notredame_000576                             0.96244932
989      paris_museedorsay_000506                           0.96244932
990      paris_general_001179                               0.96244932
991      paris_notredame_000604                             0.96244932
992      paris_pompidou_000365                              0.96244931
993      paris_sacrecoeur_000221                            0.96244931
994      paris_defense_000168                               0.96244930
995      paris_moulinrouge_000263                           0.96244929
996      paris_general_002444                               0.96244929
997      paris_moulinrouge_000597                           0.96244928
998      paris_pompidou_000506                              0.96244928
999      paris_general_000777                               0.96244928
1000     paris_notredame_000792                             0.96244927
1001     paris_moulinrouge_000841                           0.96244927
1002     paris_museedorsay_001026                           0.96244926
1003     paris_defense_000067                               0.96244924
1004     paris_general_003071                               0.96244924
1005     paris_invalides_000617                             0.96244924
1006     paris_notredame_000933                             0.96244923
1007     paris_museedorsay_000833                           0.96244922
1008     paris_pompidou_000308                              0.96244922
1009     paris_invalides_000667                             0.96244922
1010     paris_sacrecoeur_000531                            0.96244922
1011     paris_moulinrouge_000588                           0.96244920
1012     paris_louvre_000015                                0.96244919
1013     paris_moulinrouge_000151                           0.96244919
1014     paris_moulinrouge_000095                           0.96244919
1015     paris_defense_000578                               0.96244919
1016     paris_general_002887                               0.96244918
1017     paris_moulinrouge_000395                           0.96244918
1018     paris_notredame_000425                             0.96244918
1019     paris_defense_000587                               0.96244917
1020     paris_pantheon_000288                              0.96244917
1021     paris_louvre_000473                                0.96244917
1022     paris_defense_000517                               0.96244916
1023     paris_moulinrouge_000229                           0.96244915
1024     paris_museedorsay_000039                           0.96244915
1025     paris_general_002918                               0.96244915
1026     paris_museedorsay_000948                           0.96244914
1027     paris_invalides_000611                             0.96244909
1028     paris_museedorsay_000852                           0.96244908
1029     paris_defense_000433                               0.96244908
1030     paris_triomphe_000661                              0.96244907
1031     paris_notredame_000263                             0.96244907
1032     paris_notredame_000448                             0.96244903
1033     paris_pantheon_000583                              0.96244902
1034     paris_general_001588                               0.96244902
1035     paris_moulinrouge_000803                           0.96244899
1036     paris_general_002033                               0.96244898
1037     paris_moulinrouge_000736                           0.96244896
1038     paris_pantheon_000651                              0.96244895
1039     paris_general_002473                               0.96244895
1040     paris_general_002377                               0.96244894
1041     paris_eiffel_000256                                0.96244893
1042     paris_sacrecoeur_000086                            0.96244891
1043     paris_sacrecoeur_000131                            0.96244889
1044     paris_museedorsay_000219                           0.96244889
1045     paris_general_001519                               0.96244886
1046     paris_notredame_000852                             0.96244886
1047     paris_sacrecoeur_000151                            0.96244885
1048     paris_general_002751                               0.96244885
1049     paris_moulinrouge_000164                           0.96244885
1050     paris_pompidou_000546                              0.96244885
1051     paris_general_001339                               0.96244884
1052     paris_invalides_000304                             0.96244884
1053     paris_general_000090                               0.96244881
1054     paris_triomphe_001097                              0.96244880
1055     paris_general_001952                               0.96244880
1056     paris_general_002615                               0.96244877
1057     paris_pompidou_000180                              0.96244875
1058     paris_defense_000042                               0.96244874
1059     paris_pantheon_000548                              0.96244873
1060     paris_general_000909                               0.96244873
1061     paris_invalides_000357                             0.96244872
1062     paris_general_002864                               0.96244870
1063     paris_general_002950                               0.96244870
1064     paris_sacrecoeur_000477                            0.96244869
1065     paris_louvre_000363                                0.96244869
1066     paris_louvre_000463                                0.96244869
1067     paris_general_000256                               0.96244868
1068     paris_defense_000002                               0.96244867
1069     paris_defense_000547                               0.96244867
1070     paris_pompidou_000178                              0.96244867
1071     paris_general_000110                               0.96244867
1072     paris_notredame_000115                             0.96244867
1073     paris_moulinrouge_000746                           0.96244866
1074     paris_louvre_000466                                0.96244866
1075     paris_general_001623                               0.96244864
1076     paris_triomphe_000046                              0.96244864
1077     paris_general_002624                               0.96244864
1078     paris_defense_000290                               0.96244862
1079     paris_notredame_000421                             0.96244862
1080     paris_moulinrouge_000278                           0.96244862
1081     paris_museedorsay_000430                           0.96244861
1082     paris_moulinrouge_000467                           0.96244859
1083     paris_sacrecoeur_000664                            0.96244858
1084     paris_moulinrouge_000456                           0.96244857
1085     paris_general_000861                               0.96244856
1086     paris_general_001155                               0.96244856
1087     paris_moulinrouge_000010                           0.96244854
1088     paris_general_000376                               0.96244853
1089     paris_defense_000284                               0.96244852
1090     paris_museedorsay_000866                           0.96244852
1091     paris_invalides_000389                             0.96244852
1092     paris_pantheon_000728                              0.96244851
1093     paris_museedorsay_000409                           0.96244850
1094     paris_museedorsay_001113                           0.96244850
1095     paris_defense_000063                               0.96244850
1096     paris_general_002117                               0.96244848
1097     paris_general_003040                               0.96244848
1098     paris_defense_000150                               0.96244848
1099     paris_moulinrouge_000124                           0.96244847
1100     paris_moulinrouge_000009                           0.96244846
1101     paris_invalides_000009                             0.96244844
1102     paris_pompidou_000175                              0.96244844
1103     paris_museedorsay_000423                           0.96244844
1104     paris_museedorsay_000489                           0.96244841
1105     paris_invalides_000223                             0.96244841
1106     paris_invalides_000251                             0.96244841
1107     paris_sacrecoeur_000225                            0.96244840
1108     paris_general_002608                               0.96244840
1109     paris_museedorsay_000454                           0.96244839
1110     paris_general_000804                               0.96244838
1111     paris_sacrecoeur_000678                            0.96244838
1112     paris_louvre_000362                                0.96244837
1113     paris_moulinrouge_000586                           0.96244837
1114     paris_pompidou_000605                              0.96244837
1115     paris_general_001347                               0.96244836
1116     paris_defense_000032                               0.96244836
1117     paris_museedorsay_000086                           0.96244836
1118     paris_general_002927                               0.96244836
1119     paris_museedorsay_000001                           0.96244834
1120     paris_defense_000534                               0.96244833
1121     paris_notredame_000410                             0.96244832
1122     paris_defense_000514                               0.96244832
1123     paris_museedorsay_000263                           0.96244832
1124     paris_notredame_000144                             0.96244832
1125     paris_pompidou_000582                              0.96244829
1126     paris_museedorsay_000974                           0.96244828
1127     paris_general_002266                               0.96244828
1128     paris_defense_000079                               0.96244828
1129     paris_triomphe_000307                              0.96244827
1130     paris_defense_000602                               0.96244827
1131     paris_general_001994                               0.96244826
1132     paris_general_000782                               0.96244824
1133     paris_invalides_000706                             0.96244823
1134     paris_general_002943                               0.96244820
1135     paris_moulinrouge_000315                           0.96244818
1136     paris_sacrecoeur_000717                            0.96244817
1137     paris_general_001359                               0.96244815
1138     paris_pompidou_000384                              0.96244815
1139     paris_louvre_000299                                0.96244815
1140     paris_triomphe_000460                              0.96244814
1141     paris_pompidou_000136                              0.96244814
1142     paris_pantheon_000131                              0.96244814
1143     paris_museedorsay_000507                           0.96244813
1144     paris_defense_000215                               0.96244813
1145     paris_pantheon_000535                              0.96244813
1146     paris_general_001993                               0.96244812
1147     paris_pantheon_000497                              0.96244811
1148     paris_defense_000533                               0.96244810
1149     paris_pompidou_000459                              0.96244810
1150     paris_defense_000365                               0.96244809
1151     paris_sacrecoeur_000680                            0.96244808
1152     paris_notredame_000296                             0.96244807
1153     paris_triomphe_000900                              0.96244806
1154     paris_museedorsay_000347                           0.96244806
1155     paris_pompidou_000439                              0.96244806
1156     paris_moulinrouge_000243                           0.96244806
1157     paris_invalides_000225                             0.96244804
1158     paris_general_000753                               0.96244804
1159     paris_invalides_000285                             0.96244803
1160     paris_pompidou_000151                              0.96244802
1161     paris_general_002770                               0.96244801
1162     paris_moulinrouge_000123                           0.96244800
1163     paris_sacrecoeur_000431                            0.96244800
1164     paris_pompidou_000144                              0.96244799
1165     paris_general_002387                               0.96244799
1166     paris_general_000902                               0.96244799
1167     paris_defense_000543                               0.96244798
1168     paris_sacrecoeur_000670                            0.96244798
1169     paris_museedorsay_000249                           0.96244798
1170     paris_museedorsay_000688                           0.96244797
1171     paris_louvre_000435                                0.96244797
1172     paris_louvre_000023                                0.96244796
1173     paris_louvre_000223                                0.96244796
1174     paris_moulinrouge_000302                           0.96244794
1175     paris_moulinrouge_000304                           0.96244793
1176     paris_pompidou_000658                              0.96244793
1177     paris_moulinrouge_000368                           0.96244793
1178     paris_louvre_000375                                0.96244792
1179     paris_eiffel_000073                                0.96244792
1180     paris_general_002057                               0.96244792
1181     paris_general_000730                               0.96244789
1182     paris_invalides_000150                             0.96244789
1183     paris_museedorsay_001054                           0.96244787
1184     paris_pompidou_000538                              0.96244787
1185     paris_louvre_000448                                0.96244787
1186     paris_invalides_000394                             0.96244787
1187     paris_moulinrouge_000526                           0.96244786
1188     paris_pompidou_000447                              0.96244785
1189     paris_museedorsay_000528                           0.96244784
1190     paris_notredame_000391                             0.96244783
1191     paris_pompidou_000610                              0.96244783
1192     paris_pantheon_000835                              0.96244782
1193     paris_pompidou_000600                              0.96244781
1194     paris_pantheon_000722                              0.96244781
1195     paris_general_001959                               0.96244781
1196     paris_museedorsay_000709                           0.96244780
1197     paris_invalides_000085                             0.96244778
1198     paris_notredame_000246                             0.96244778
1199     paris_defense_000442                               0.96244777
1200     paris_pantheon_001105                              0.96244777
1201     paris_general_001873                               0.96244777
1202     paris_sacrecoeur_000165                            0.96244777
1203     paris_pantheon_000515                              0.96244776
1204     paris_pompidou_000485                              0.96244774
1205     paris_pompidou_000139                              0.96244773
1206     paris_moulinrouge_000194                           0.96244773
1207     paris_general_001940                               0.96244772
1208     paris_general_002814                               0.96244772
1209     paris_notredame_000665                             0.96244771
1210     paris_triomphe_000140                              0.96244770
1211     paris_defense_000327                               0.96244770
1212     paris_pompidou_000183                              0.96244769
1213     paris_general_001636                               0.96244769
1214     paris_defense_000123                               0.96244769
1215     paris_museedorsay_001092                           0.96244767
1216     paris_general_001847                               0.96244767
1217     paris_museedorsay_000400                           0.96244765
1218     paris_pompidou_000325                              0.96244764
1219     paris_invalides_000662                             0.96244764
1220     paris_museedorsay_000925                           0.96244764
1221     paris_general_000135                               0.96244761
1222     paris_museedorsay_000550                           0.96244761
1223     paris_defense_000188                               0.96244760
1224     paris_general_002590                               0.96244760
1225     paris_general_002966                               0.96244759
1226     paris_moulinrouge_000267                           0.96244759
1227     paris_eiffel_000270                                0.96244758
1228     paris_pantheon_000956                              0.96244758
1229     paris_defense_000078                               0.96244757
1230     paris_museedorsay_000103                           0.96244755
1231     paris_triomphe_000563                              0.96244755
1232     paris_notredame_000747                             0.96244754
1233     paris_general_001352                               0.96244753
1234     paris_pompidou_000041                              0.96244753
1235     paris_triomphe_000628                              0.96244752
1236     paris_defense_000400                               0.96244750
1237     paris_pompidou_000651                              0.96244750
1238     paris_general_002427                               0.96244749
1239     paris_moulinrouge_000537                           0.96244749
1240     paris_general_001928                               0.96244746
1241     paris_louvre_000278                                0.96244745
1242     paris_general_001366                               0.96244745
1243     paris_general_000161                               0.96244745
1244     paris_pompidou_000001                              0.96244745
1245     paris_moulinrouge_000581                           0.96244742
1246     paris_general_002231                               0.96244741
1247     paris_general_002765                               0.96244741
1248     paris_moulinrouge_000307                           0.96244741
1249     paris_general_001417                               0.96244740
1250     paris_defense_000110                               0.96244739
1251     paris_defense_000349                               0.96244739
1252     paris_pantheon_000332                              0.96244738
1253     paris_general_000062                               0.96244738
1254     paris_general_002831                               0.96244737
1255     paris_museedorsay_000394                           0.96244737
1256     paris_moulinrouge_000635                           0.96244737
1257     paris_pantheon_000507                              0.96244736
1258     paris_museedorsay_000018                           0.96244736
1259     paris_notredame_000988                             0.96244736
1260     paris_eiffel_000002                                0.96244735
1261     paris_invalides_000287                             0.96244734
1262     paris_louvre_000093                                0.96244734
1263     paris_invalides_000231                             0.96244733
1264     paris_triomphe_000739                              0.96244733
1265     paris_museedorsay_000367                           0.96244731
1266     paris_louvre_000461                                0.96244731
1267     paris_pantheon_000139                              0.96244731
1268     paris_general_001545                               0.96244730
1269     paris_notredame_000899                             0.96244730
1270     paris_moulinrouge_000571                           0.96244728
1271     paris_notredame_000203                             0.96244727
1272     paris_pompidou_000246                              0.96244726
1273     paris_museedorsay_000547                           0.96244726
1274     paris_general_000019                               0.96244726
1275     paris_triomphe_000376                              0.96244725
1276     paris_general_001283                               0.96244724
1277     paris_museedorsay_000584                           0.96244723
1278     paris_defense_000184                               0.96244722
1279     paris_museedorsay_000966                           0.96244721
1280     paris_pantheon_000644                              0.96244719
1281     paris_museedorsay_000270                           0.96244719
1282     paris_moulinrouge_000852                           0.96244719
1283     paris_moulinrouge_000545                           0.96244716
1284     paris_sacrecoeur_000718                            0.96244715
1285     paris_museedorsay_000099                           0.96244713
1286     paris_defense_000080                               0.96244712
1287     paris_museedorsay_001045                           0.96244712
1288     paris_louvre_000032                                0.96244711
1289     paris_general_001590                               0.96244711
1290     paris_general_001849                               0.96244711
1291     paris_pantheon_000101                              0.96244709
1292     paris_defense_000556                               0.96244707
1293     paris_moulinrouge_000874                           0.96244707
1294     paris_triomphe_000828                              0.96244707
1295     paris_museedorsay_000772                           0.96244706
1296     paris_moulinrouge_000517                           0.96244706
1297     paris_pantheon_000512                              0.96244705
1298     paris_triomphe_000469                              0.96244704
1299     paris_general_001622                               0.96244704
1300     paris_pompidou_000500                              0.96244704
1301     paris_general_000768                               0.96244704
1302     paris_defense_000506                               0.96244701
1303     paris_moulinrouge_000549                           0.96244701
1304     paris_moulinrouge_000160                           0.96244700
1305     paris_museedorsay_000352                           0.96244699
1306     paris_general_002939                               0.96244699
1307     paris_louvre_000449                                0.96244697
1308     paris_notredame_000526                             0.96244696
1309     paris_museedorsay_000870                           0.96244696
1310     paris_museedorsay_000583                           0.96244695
1311     paris_invalides_000195                             0.96244695
1312     paris_museedorsay_000133                           0.96244695
1313     paris_museedorsay_000539                           0.96244694
1314     paris_triomphe_000501                              0.96244693
1315     paris_general_001465                               0.96244693
1316     paris_invalides_000436                             0.96244693
1317     paris_sacrecoeur_000145                            0.96244692
1318     paris_notredame_000138                             0.96244687
1319     paris_defense_000289                               0.96244686
1320     paris_notredame_000429                             0.96244686
1321     paris_pantheon_000169                              0.96244686
1322     paris_sacrecoeur_000280                            0.96244684
1323     paris_museedorsay_000868                           0.96244684
1324     paris_pantheon_000615                              0.96244683
1325     paris_louvre_000426                                0.96244681
1326     paris_museedorsay_000674                           0.96244680
1327     paris_museedorsay_000781                           0.96244680
1328     paris_sacrecoeur_000432                            0.96244679
1329     paris_pompidou_000627                              0.96244679
1330     paris_general_000723                               0.96244679
1331     paris_general_001760                               0.96244678
1332     paris_triomphe_000916                              0.96244678
1333     paris_pompidou_000623                              0.96244677
1334     paris_general_001201                               0.96244676
1335     paris_general_001467                               0.96244676
1336     paris_triomphe_000268                              0.96244676
1337     paris_moulinrouge_000311                           0.96244676
1338     paris_moulinrouge_000158                           0.96244675
1339     paris_sacrecoeur_000222                            0.96244675
1340     paris_invalides_000296                             0.96244674
1341     paris_louvre_000347                                0.96244673
1342     paris_invalides_000467                             0.96244672
1343     paris_invalides_000544                             0.96244672
1344     paris_notredame_000695                             0.96244671
1345     paris_general_002392                               0.96244671
1346     paris_museedorsay_000874                           0.96244670
1347     paris_moulinrouge_000432                           0.96244670
1348     paris_pompidou_000419                              0.96244669
1349     paris_general_000864                               0.96244667
1350     paris_pompidou_000348                              0.96244667
1351     paris_moulinrouge_000441                           0.96244666
1352     paris_general_002173                               0.96244666
1353     paris_invalides_000065                             0.96244665
1354     paris_general_001680                               0.96244664
1355     paris_general_002785                               0.96244662
1356     paris_invalides_000686                             0.96244662
1357     paris_triomphe_000468                              0.96244660
1358     paris_museedorsay_000275                           0.96244659
1359     paris_triomphe_000507                              0.96244658
1360     paris_general_002690                               0.96244658
1361     paris_moulinrouge_000345                           0.96244657
1362     paris_defense_000362                               0.96244657
1363     paris_pantheon_000369                              0.96244657
1364     paris_pompidou_000297                              0.96244656
1365     paris_moulinrouge_000003                           0.96244655
1366     paris_general_000934                               0.96244655
1367     paris_pompidou_000629                              0.96244655
1368     paris_louvre_000328                                0.96244655
1369     paris_general_001539                               0.96244654
1370     paris_museedorsay_001058                           0.96244654
1371     paris_invalides_000092                             0.96244654
1372     paris_pantheon_000128                              0.96244653
1373     paris_pantheon_000573                              0.96244653
1374     paris_pompidou_000131                              0.96244653
1375     paris_pompidou_000604                              0.96244652
1376     paris_museedorsay_000596                           0.96244652
1377     paris_defense_000409                               0.96244652
1378     paris_general_001721                               0.96244652
1379     paris_museedorsay_000335                           0.96244652
1380     paris_general_002037                               0.96244651
1381     paris_pompidou_000415                              0.96244650
1382     paris_louvre_000062                                0.96244650
1383     paris_pantheon_000156                              0.96244650
1384     paris_general_000284                               0.96244650
1385     paris_moulinrouge_000320                           0.96244649
1386     paris_louvre_000307                                0.96244648
1387     paris_moulinrouge_000248                           0.96244647
1388     paris_pantheon_001032                              0.96244646
1389     paris_pompidou_000542                              0.96244645
1390     paris_museedorsay_000720                           0.96244645
1391     paris_general_001385                               0.96244645
1392     paris_museedorsay_000377                           0.96244644
1393     paris_invalides_000562                             0.96244643
1394     paris_triomphe_000617                              0.96244643
1395     paris_moulinrouge_000875                           0.96244642
1396     paris_general_002418                               0.96244642
1397     paris_general_002722                               0.96244641
1398     paris_general_003104                               0.96244641
1399     paris_general_000887                               0.96244641
1400     paris_general_002334                               0.96244641
1401     paris_moulinrouge_000660                           0.96244640
1402     paris_general_001618                               0.96244640
1403     paris_general_002119                               0.96244639
1404     paris_pantheon_000120                              0.96244637
1405     paris_invalides_000148                             0.96244637
1406     paris_pompidou_000639                              0.96244635
1407     paris_defense_000339                               0.96244635
1408     paris_invalides_000745                             0.96244634
1409     paris_invalides_000650                             0.96244634
1410     paris_museedorsay_000243                           0.96244634
1411     paris_pantheon_001058                              0.96244634
